51672140.3350805
49441780.187073
45507641.9074452
45507641.9074452
45289052.8883702
45289052.8883702
45289052.8883702
45289052.8883702
44379740.9434152
43764705.8246445
42528209.4507973
42528209.4507973
42423428.3218629
42423428.3218629
42400255.9239994
42326447.0353495
42326447.0353495
42321120.5921557
42311618.1369534
42311618.1369534
42269964.1312256
42328978.166721
42304625.7780548
42285827.5084136
42271158.9953824
42271158.9953824
